235	test fn	write_bundle_rejects_empty_bundle	crates/z00z_simulator/tests/test_stage4_claim_gate.rs	363	test_write_bundle_empty_bundle
237	test fn	stage4_rejects_bad_claim_package	crates/z00z_simulator/tests/test_stage4_claim_gate.rs	389	test_stage4_rejects_bad_package
239	test fn	stage4_digest_stable_with_seed	crates/z00z_simulator/tests/test_stage4_digest.rs	162	test_stage4_digest_with_seed
241	test fn	stage4_plain_gate_ok	crates/z00z_simulator/tests/test_stage4_gates.rs	91	test_stage4_plain_gate_ok
243	test fn	stage4_witness_gate_ok	crates/z00z_simulator/tests/test_stage4_gates.rs	129	test_stage4_witness_gate_ok
245	test fn	stage4_output_crypto_ok	crates/z00z_simulator/tests/test_stage4_output_crypto.rs	142	test_stage4_output_crypto_ok
247	test fn	stage4_fee_card_scan	crates/z00z_simulator/tests/test_stage4_output_crypto.rs	201	test_stage4_fee_card_scan
249	test fn	stage4_stays_thin_loads_snapshot	crates/z00z_simulator/tests/test_stage4_root_support.rs	116	test_stage4_stays_loads_snapshot
251	test fn	stage4_select_rows	crates/z00z_simulator/tests/test_stage4_selection.rs	97	test_stage4_select_rows
253	test fn	stage4_surface_matches_tx_split	crates/z00z_simulator/tests/test_stage4_source_shape.rs	38	test_stage4_surface_tx_split
255	test fn	stage4_amount_fee	crates/z00z_simulator/tests/test_stage4_split.rs	77	test_stage4_amount_fee
257	test fn	stage4_partial_has_change	crates/z00z_simulator/tests/test_stage4_split.rs	123	test_stage4_partial_has_change
259	test fn	stage4_rejects_tampered_output	crates/z00z_simulator/tests/test_stage4_tamper.rs	135	test_stage4_rejects_tampered_output
261	test fn	stage5_detect_report	crates/z00z_simulator/tests/test_stage5_receive_bridge.rs	57	test_stage5_detect_report
263	test fn	stage5_claim_not_implicit	crates/z00z_simulator/tests/test_stage5_receive_bridge.rs	98	test_stage5_claim_not_implicit
265	test fn	stage5_role_guard	crates/z00z_simulator/tests/test_stage5_receive_bridge.rs	126	test_stage5_role_guard
267	test fn	stage5_rejects_stage4_chain_metadata	crates/z00z_simulator/tests/test_stage5_receive_bridge.rs	176	test_stage5_rejects_chain_metadata
269	test fn	stage5_stealth_shape_bad	crates/z00z_simulator/tests/test_stage5_receive_bridge.rs	220	test_stage5_stealth_shape_bad
271	test fn	stage8_handoff_stage_mismatch_fails	crates/z00z_simulator/tests/test_stage5_receive_bridge.rs	274	test_stage8_handoff_stage_mismatch
273	test fn	stage8_handoff_rpc_status_mismatch	crates/z00z_simulator/tests/test_stage5_receive_bridge.rs	320	test_stage8_handoff_status_mismatch
